10000000         0.187284        859          588         0.706543         0.006501         
20000000         -0.162568        613          851         0.714844         0.00334629         
30000000         -0.162596        600          833         0.699707         0.00219943         
40000000         -0.0454545        672          736         0.6875         0.00163202         
50000000         -0.519401        353          1116         0.717285         0.00135842         
60000000         -0.3569        473          998         0.718262         0.00113398         
70000000         -0.216438        572          888         0.712891         0.000966011         
80000000         -0.0488127        721          795         0.740234         0.000881747         
90000000         -0.225371        574          908         0.723633         0.000767404         
100000000         -0.494109        365          1078         0.70459         0.000671605         
110000000         -0.389262        455          1035         0.727539         0.00063176         
120000000         -0.282086        523          934         0.711426         0.000567865         
130000000         -0.274084        535          939         0.719727         0.000530235         
140000000         0.00815217        742          730         0.71875         0.000491247         
150000000         -0.0130048        721          740         0.713379         0.000455186         
160000000         -0.0466392        695          763         0.711914         0.000425233         
170000000         0.0710383        784          680         0.714844         0.000401698         
180000000         -0.202505        573          864         0.70166         0.000372007         
190000000         -0.37551        459          1011         0.717773         0.000360222         
200000000         -0.218643        570          889         0.712402         0.000339893         
210000000         0.138696        821          621         0.704102         0.000319484         
220000000         0.0525588        761          685         0.706055         0.000305779         
230000000         0.0780822        787          673         0.712891         0.000295318         
240000000         -0.133847        618          809         0.696777         0.00027687         
250000000         -0.070442        673          775         0.707031         0.00026951         
260000000         -0.0771388        658          768         0.696289         0.000254886         
270000000         0.0479452        765          695         0.712891         0.000251492         
280000000         -0.0822742        686          809         0.72998         0.000248291         
290000000         0.0263523        740          702         0.704102         0.000231287         
300000000         0.286104        944          524         0.716797         0.000227354         
310000000         0.0390836        771          713         0.724609         0.000222271         
320000000         -0.167794        615          863         0.72168         0.000214554         
330000000         -0.397835        445          1033         0.72168         0.000208244         
340000000         -0.135802        630          828         0.711914         0.00019918         
350000000         -0.177855        594          851         0.705566         0.000191721         
360000000         -0.187887        590          863         0.709473         0.000187407         
370000000         -0.198061        579          865         0.705078         0.000181282         
380000000         -0.233632        556          895         0.708496         0.000177434         
390000000         -0.135989        629          827         0.710938         0.000173433         
400000000         0.0781563        807          690         0.730957         0.000173872         
410000000         0.0264766        756          717         0.719238         0.000167015         
420000000         0.0884086        831          696         0.745605         0.000169116         
430000000         0.250509        921          552         0.719238         0.000159509         
440000000         0.156757        856          624         0.722656         0.000156683         
450000000         0.108052        805          648         0.709473         0.000150395         
460000000         0.123119        821          641         0.713867         0.000147894         
470000000         0.0401634        764          705         0.717285         0.000145432         
480000000         0.338398        969          479         0.707031         0.000140301         
490000000         0.180723        882          612         0.729492         0.000141797         
500000000         0.122153        813          636         0.70752         0.000134786         
510000000         0.151899        819          603         0.694336         0.000129701         
520000000         0.367521        1040          481         0.742676         0.000136069         
530000000         0.251867        922          551         0.719238         0.000129322         
540000000         -0.162696        615          854         0.717285         0.000126522         
550000000         -0.271845        525          917         0.704102         0.000121927         
560000000         -0.250526        534          891         0.695801         0.00011835         
570000000         -0.122623        669          856         0.744629         0.000124467         
580000000         -0.280665        519          924         0.70459         0.000115743         
590000000         -0.0916497        669          804         0.719238         0.00011621         
600000000         -0.204482        568          860         0.697266         0.000110781         
610000000         -0.0901526        656          786         0.704102         0.000110011         
620000000         -0.201635        586          882         0.716797         0.000110097         
630000000         0.181457        892          618         0.737305         0.000111422         
640000000         0.166097        853          610         0.714355         0.0001063         
650000000         0.182573        855          591         0.706055         0.000103438         
660000000         -0.025256        714          751         0.715332         0.000103184         
670000000         0.137421        807          612         0.692871         9.84128e-05         
680000000         0.275482        926          526         0.708984         9.91991e-05         
690000000         0.307856        924          489         0.689941         9.51389e-05         
700000000         0.53406        1126          342         0.716797         9.74346e-05         
710000000         0.579376        1164          310         0.719727         9.65235e-05         
720000000         0.604651        1173          289         0.713867         9.44455e-05         
730000000         0.564033        1148          320         0.716797         9.35768e-05         
740000000         0.549033        1161          338         0.731934         9.4303e-05         
750000000         0.419718        1008          412         0.693359         8.81581e-05         
760000000         0.414004        1040          431         0.718262         9.01104e-05         
770000000         0.575839        1174          316         0.727539         9.00967e-05         
780000000         0.57592        1178          317         0.72998         8.93111e-05         
790000000         0.373819        1018          464         0.723633         8.74287e-05         
800000000         0.435758        1056          415         0.718262         8.57175e-05         
810000000         0.549562        1149          334         0.724121         8.53805e-05         
820000000         0.457468        1088          405         0.729004         8.49498e-05         
830000000         0.607337        1183          289         0.71875         8.27671e-05         
840000000         0.433148        1029          407         0.701172         7.97916e-05         
850000000         0.524712        1126          351         0.721191         8.11529e-05         
860000000         0.408528        1024          430         0.709961         7.89788e-05         
870000000         0.361056        1031          484         0.739746         8.13553e-05         
880000000         0.410788        1020          426         0.706055         7.67822e-05         
890000000         0.418083        1043          428         0.718262         7.7234e-05         
900000000         0.445766        1033          396         0.697754         7.42054e-05         
910000000         0.53183        1155          353         0.736328         7.74648e-05         
920000000         0.48245        1077          376         0.709473         7.38386e-05         
930000000         0.434903        1036          408         0.705078         7.26059e-05         
940000000         0.423846        1033          418         0.708496         7.22119e-05         
950000000         0.245411        916          555         0.718262         7.24295e-05         
960000000         0.207827        895          587         0.723633         7.22102e-05         
970000000         0.358871        1011          477         0.726562         7.17527e-05         
980000000         0.415406        1029          425         0.709961         6.93859e-05         
990000000         0.427609        1060          425         0.725098         7.01729e-05         
1000000000         0.422378        1017          413         0.698242         6.68775e-05         
1010000000         0.310438        973          512         0.725098         6.87499e-05         
1020000000         0.0506593        757          684         0.703613         6.60477e-05         
1030000000         0.332868        955          478         0.700195         6.5036e-05         
1040000000         0.455041        1068          400         0.716797         6.59777e-05         
