1000000         -0.458248        133          358         0.438393         0.00991378         
2000000         -0.258065        184          312         0.442857         0.00570259         
3000000         -0.2249        193          305         0.444643         0.00403566         
4000000         -0.16129        221          306         0.470536         0.00339787         
5000000         -0.183752        211          306         0.461607         0.00275905         
6000000         -0.0247934        236          248         0.432143         0.00217266         
7000000         -0.187629        197          288         0.433036         0.00188705         
8000000         -0.107943        219          272         0.438393         0.0016799         
9000000         -0.136634        218          287         0.450893         0.00155213         
10000000         -0.155642        217          297         0.458929         0.00143645         
11000000         -0.258687        192          326         0.4625         0.00132215         
12000000         -0.446394        142          371         0.458036         0.00119903         
13000000         -0.434783        156          396         0.492857         0.00119614         
14000000         -0.360748        171          364         0.477679         0.00108456         
15000000         -0.480519        140          399         0.48125         0.00102737         
16000000         -0.672727        81          414         0.441964         0.000886752         
17000000         -0.672192        89          454         0.484821         0.000916139         
18000000         -0.876404        33          501         0.476786         0.000848886         
19000000         -0.6926        81          446         0.470536         0.00079636         
20000000         -0.512195        130          403         0.475893         0.00076821         
21000000         -0.373737        155          340         0.441964         0.000679742         
22000000         -0.807183        51          478         0.472321         0.000693101         
23000000         -0.552987        116          403         0.463393         0.000651572         
24000000         -0.65942        94          458         0.492857         0.000666591         
25000000         -0.814042        49          478         0.470536         0.00061242         
26000000         -0.484346        140          403         0.484821         0.000607548         
27000000         -0.231818        169          271         0.392857         0.000473709         
28000000         0.344398        324          158         0.430357         0.000497435         
29000000         0.517757        406          129         0.477679         0.000531987         
30000000         0.633394        450          101         0.491964         0.000532085         
31000000         0.405622        350          148         0.444643         0.000465882         
32000000         0.356223        316          150         0.416071         0.0004225         
33000000         0.330677        334          168         0.448214         0.000441165         
34000000         0.385519        354          157         0.45625         0.000435608         
35000000         0.396378        347          150         0.44375         0.000412035         
36000000         0.0443548        259          237         0.442857         0.000401355         
37000000         0.337187        347          172         0.463393         0.000407855         
38000000         0.0546139        280          251         0.474107         0.000406913         
39000000         0.351579        321          154         0.424107         0.00035428         
40000000         0.0805861        295          251         0.4875         0.000397061         
41000000         0.186691        321          220         0.483036         0.000384259         
42000000         0.424603        359          145         0.45         0.000349273         
43000000         0.313253        327          171         0.444643         0.000337107         
44000000         0.324427        347          177         0.467857         0.000347277         
45000000         0.451554        397          150         0.488393         0.000355008         
46000000         0.586453        445          116         0.500893         0.000356424         
47000000         0.635271        408          91         0.445536         0.000310409         
48000000         0.701357        376          66         0.394643         0.000268775         
49000000         0.823875        466          45         0.45625         0.000304446         
50000000         0.986231        577          4         0.51875         0.00033995         
51000000         0.844203        509          43         0.492857         0.000317171         
52000000         0.925676        570          22         0.528571         0.000333993         
53000000         0.897338        499          27         0.469643         0.00029122         
54000000         0.966355        526          9         0.477679         0.000291157         
55000000         0.854545        561          44         0.540179         0.000323534         
56000000         0.626424        357          82         0.391964         0.000230231         
57000000         0.943563        551          16         0.50625         0.0002924         
58000000         0.389397        380          167         0.488393         0.000277232         
59000000         0.664671        417          84         0.447321         0.000249261         
60000000         0.079646        244          208         0.403571         0.00022099         
61000000         0.171598        297          210         0.452679         0.000243534         
62000000         -0.341365        164          334         0.444643         0.000235171         
63000000         -0.21165        203          312         0.459821         0.000238954         
64000000         -0.113006        208          261         0.41875         0.000214028         
65000000         -0.262729        181          310         0.438393         0.000220585         
66000000         0.002079        241          240         0.429464         0.000212821         
67000000         -0.29505        178          327         0.450893         0.000219988         
68000000         0.235075        331          205         0.478571         0.000229915         
69000000         0.401739        403          172         0.513393         0.000243112         
70000000         0.48503        372          129         0.447321         0.000208759         
71000000         0.470085        344          124         0.417857         0.000192335         
72000000         0.695341        473          85         0.498214         0.000226041         
73000000         0.889483        530          31         0.500893         0.000224371         
74000000         0.836938        552          49         0.536607         0.00023736         
75000000         0.846449        481          40         0.465179         0.000203262         
76000000         0.764065        486          65         0.491071         0.000212454         
77000000         0.909091        483          23         0.451786         0.000192664         
78000000         0.884157        553          34         0.524107         0.000220889         
79000000         0.953321        544          13         0.497321         0.000207297         
80000000         0.903421        473          24         0.44375         0.000182983         
81000000         0.894273        430          24         0.40625         0.000165109         
82000000         0.567568        377          104         0.429464         0.000172507         
83000000         0.250545        287          172         0.409821         0.000162401         
84000000         0.645669        418          90         0.453571         0.000177706         
85000000         0.694494        477          86         0.502679         0.000194922         
86000000         0.877395        490          32         0.466071         0.000178612         
87000000         0.916522        551          24         0.513393         0.00019463         
88000000         0.954225        555          13         0.507143         0.0001904         
89000000         0.802657        475          52         0.470536         0.000174852         
90000000         0.824916        542          52         0.530357         0.000195014         
91000000         0.908163        561          27         0.525         0.00019111         
92000000         0.70297        430          75         0.450893         0.000162403         
93000000         0.86037        453          34         0.435714         0.000154962         
94000000         0.940141        551          17         0.507143         0.000178738         
95000000         0.891892        525          30         0.495536         0.000173129         
96000000         0.876797        457          30         0.434821         0.000150518         
97000000         0.989726        581          3         0.521429         0.000178707         
98000000         0.902622        508          26         0.476786         0.000161831         
99000000         0.938182        533          17         0.491071         0.000165159         
100000000         0.878453        510          33         0.484821         0.000161489         
101000000         0.927619        506          19         0.46875         0.000154688         
102000000         0.872114        527          36         0.502679         0.000164278         
103000000         0.872792        530          36         0.505357         0.000163596         
104000000         0.973881        529          7         0.478571         0.000153554         
105000000         0.91423        491          22         0.458036         0.000145728         
106000000         0.947467        519          14         0.475893         0.000150033         
107000000         0.926782        500          19         0.463393         0.00014484         
108000000         0.886148        497          30         0.470536         0.000145757         
109000000         0.80334        486          53         0.48125         0.0001478         
110000000         0.904943        501          25         0.469643         0.000143005         
111000000         0.765873        445          59         0.45         0.000135818         
112000000         0.875        480          32         0.457143         0.000136725         
113000000         0.97075        539          8         0.488393         0.000144836         
114000000         0.551095        425          123         0.489286         0.00014392         
115000000         -0.0993658        213          260         0.422321         0.000123164         
116000000         -0.0909091        205          246         0.402679         0.000116263         
117000000         0.165714        306          219         0.46875         0.00013392         
118000000         0.20339        284          188         0.421429         0.000119307         
119000000         0.267925        336          194         0.474107         0.000132778         
120000000         0.0898438        279          233         0.457143         0.000127132         
121000000         0.265918        338          196         0.476786         0.000131449         
122000000         0.408503        381          160         0.483036         0.000132098         
123000000         0.376181        364          165         0.472321         0.000128281         
124000000         0.63299        396          89         0.433036         0.000116691         
125000000         0.818868        482          48         0.473214         0.000126501         
126000000         0.92691        580          22         0.5375         0.0001426         
127000000         0.915385        498          22         0.464286         0.000122208         
128000000         0.957611        508          11         0.463393         0.000121104         
129000000         0.921201        512          21         0.475893         0.00012339         
130000000         0.576923        410          110         0.464286         0.000119411         
131000000         0.760618        456          62         0.4625         0.000117983         
132000000         0.676768        498          96         0.530357         0.000134361         
133000000         0.856031        477          37         0.458929         0.000115419         
134000000         0.695035        478          86         0.503571         0.0001257         
135000000         0.669866        435          86         0.465179         0.000115246         
